u=calc,y2=calc,joyForward=meas,PowerA=calc,Lys=meas,Tid=meas,y1=calc,Ts=calc
nullflow=1
0,0,0,0,1,5.21484112739563,0,0.03043603897094727
0,0,0,0,1,5.247239112854004,0,0.03239798545837402
0,0,0,0,1,5.287091970443726,0,0.03985285758972168
0,0,0,0,1,5.320935010910034,0,0.03384304046630859
0,0,0,0,1,5.3612060546875,0,0.04027104377746582
0,0,0,0,1,5.387859106063843,0,0.02665305137634277
0,0,0,0,1,5.422707080841064,0,0.03484797477722168
0,0,0,0,1,5.450689077377319,0,0.02798199653625488
0,0,0,0,1,5.484697103500366,0,0.03400802612304688
0,0,0,0,1,5.522854089736938,0,0.03815698623657227
0,0,0,0,1,5.56151008605957,0,0.03865599632263184
0,0,0,0,1,5.603527069091797,0,0.04201698303222656
0,0,0,0,1,5.633462190628052,0,0.02993512153625488
0,0,0,0,1,5.669311046600342,0,0.03584885597229004
0,0,0,0,1,5.703194141387939,0,0.03388309478759766
0,0,0,0,1,5.734595060348511,0,0.03140091896057129
0,0,0,0,1,5.777204036712646,0,0.04260897636413574
0,0,0,0,1,5.804741144180298,0,0.02753710746765137
0,0,0,0,1,5.839308023452759,0,0.03456687927246094
0,0,0,0,1,5.870054960250854,0,0.0307469367980957
0,0,0,0,1,5.903783082962036,0,0.03372812271118164
0,0,0,0,1,5.951056957244873,0,0.04727387428283691
0,0,0,0,1,5.983703136444092,0,0.03264617919921875
0,0,0,0,1,6.011970996856689,0,0.02826786041259766
0,0,0,0,1,6.04774808883667,0,0.03577709197998047
0,0,0,0,1,6.083853960037231,0,0.03610587120056152
0,0,0,0,1,6.120918989181519,0,0.03706502914428711
0,0,0,0,1,6.154028177261353,0,0.03310918807983398
0,0,0,0,1,6.191161155700684,0,0.03713297843933105
0,0,0,0,1,6.225465059280396,0,0.03430390357971191
0,0,0,0,1,6.25363302230835,0,0.0281679630279541
0,0,0,0,1,6.286823987960815,0,0.03319096565246582
0,0,0,0,1,6.321551084518433,0,0.03472709655761719
0,0,0,0,1,6.357277154922485,0,0.03572607040405273
0,0,0,0,1,6.391235113143921,0,0.03395795822143555
0,0,0,0,1,6.422054052352905,0,0.03081893920898438
0,0,0,0,1,6.457915067672729,0,0.03586101531982422
0,0,0,0,1,6.483967065811157,0,0.02605199813842773
0,0,0,0,1,6.515732049942017,0,0.03176498413085938
0,0,0,0,1,6.553404092788696,0,0.03767204284667969
0,0,0,0,1,6.585183143615723,0,0.03177905082702637
0,0,0,0,1,6.618642091751099,0,0.03345894813537598
0,0,0,0,1,6.649506092071533,0,0.03086400032043457
0,0,0,0,1,6.681236028671265,0,0.03172993659973145
0,0,0,0,1,6.710904121398926,0,0.02966809272766113
0,0,0,0,1,6.749498128890991,0,0.03859400749206543
0,0,0,0,1,6.782711029052734,0,0.03321290016174316
0,0,0,0,1,6.817509174346924,0,0.03479814529418945
0,0,0,0,1,6.844856023788452,0,0.02734684944152832
0,0,0,0,1,6.877477169036865,0,0.03262114524841309
0,0,0,0,1,6.913711071014404,0,0.03623390197753906
0,0,0,0,1,6.949938058853149,0,0.03622698783874512
0,0,0,0,1,6.975646018981934,0,0.02570796012878418
0,0,0,0,1,7.014425039291382,0,0.03877902030944824
0,0,0,0,1,7.048470973968506,0,0.03404593467712402
0,0,0,0,1,7.078632116317749,0,0.03016114234924316
0,0,0,0,1,7.112774133682251,0,0.03414201736450195
0,0,0,0,1,7.149423122406006,0,0.03664898872375488
0,0,0,0,1,7.181084156036377,0,0.03166103363037109
0,0,0,0,1,7.2169029712677,0,0.03581881523132324
0,0,0,0,1,7.257196187973022,0,0.04029321670532227
0,0,0,0,1,7.291185140609741,0,0.03398895263671875
0,0,0,0,1,7.323908090591431,0,0.03272294998168945
0,0,0,0,1,7.360300064086914,0,0.0363919734954834
0,0,0,0,1,7.397552013397217,0,0.03725194931030273
0,0,0,0,1,7.436815023422241,0,0.03926301002502441
0,0,0,0,1,7.464874982833862,0,0.02805995941162109
0,0,0,0,1,7.496731996536255,0,0.03185701370239258
0,0,0,0,1,7.531476020812988,0,0.0347440242767334
0,0,0,0,1,7.577246189117432,0,0.04577016830444336
0,0,0,0,1,7.605565071105957,0,0.02831888198852539
0,0,0,0,1,7.635070085525513,0,0.02950501441955566
0,0,0,0,1,7.672479152679443,0,0.03740906715393066
0,0,0,0,1,7.702893972396851,0,0.03041481971740723
0,0,0,0,1,7.738054990768433,0,0.03516101837158203
0,0,0,0,1,7.77488899230957,0,0.0368340015411377
0,0,0,0,1,7.805639028549194,0,0.03075003623962402
0,0,0,0,1,7.837692975997925,0,0.03205394744873047
0,0,0,0,1,7.878838062286377,0,0.04114508628845215
0,0,0,0,1,7.909891128540039,0,0.03105306625366211
0,0,0,0,1,7.958765983581543,0,0.04887485504150391
0,0,0,0,1,7.992516994476318,0,0.03375101089477539
0,0,0,0,1,8.025262117385864,0,0.0327451229095459
0,0,0,0,1,8.05859899520874,0,0.03333687782287598
0,0,0,0,1,8.097184181213379,0,0.03858518600463867
0,0,0,0,1,8.129861116409302,0,0.03267693519592285
0,0,0,0,1,8.168846130371094,0,0.03898501396179199
0,0,0,0,1,8.203624963760376,0,0.03477883338928223
0,0,0,0,1,8.237339973449707,0,0.03371500968933105
0,0,0,0,1,8.271119117736816,0,0.03377914428710938
0,0,0,0,1,8.307110071182251,0,0.03599095344543457
0,0,0,0,1,8.33763313293457,0,0.03052306175231934
0,0,0,0,1,8.377231121063232,0,0.03959798812866211
0,0,0,0,1,8.412585020065308,0,0.0353538990020752
0,0,0,0,1,8.452684164047241,0,0.04009914398193359
0,0,0,0,1,8.489398956298828,0,0.03671479225158691
0,0,0,0,1,8.523970127105713,0,0.03457117080688477
0,0,0,0,1,8.55517315864563,0,0.03120303153991699
0,0,0,0,1,8.59313702583313,0,0.0379638671875
0,0,0,0,1,8.622810125350952,0,0.02967309951782227
0,0,0,0,1,8.663688182830811,0,0.0408780574798584
0,0,0,0,1,8.697293043136597,0,0.03360486030578613
0,0,0,0,1,8.732647180557251,0,0.0353541374206543
0,0,0,0,1,8.768828153610229,0,0.03618097305297852
0,0,0,0,1,8.797127962112427,0,0.02829980850219727
0,0,0,0,1,8.834671974182129,0,0.03754401206970215
0,0,0,0,1,8.859995126724243,0,0.02532315254211426
0,0,0,0,1,8.897335052490234,0,0.03733992576599121
0,0,0,0,1,8.943053007125854,0,0.04571795463562012
0,0,0,0,1,8.973917007446289,0,0.03086400032043457
0,0,0,0,1,9.009185075759888,0,0.03526806831359863
0,0,0,0,1,9.041678190231323,0,0.03249311447143555
0,0,0,0,1,9.074572086334229,0,0.03289389610290527
0,0,0,0,1,9.101819038391113,0,0.02724695205688477
0,0,0,0,1,9.141194105148315,0,0.03937506675720215
0,0,0,0,1,9.184494018554688,0,0.04329991340637207
0,0,0,0,1,9.224910974502563,0,0.04041695594787598
0,0,0,0,1,9.25629997253418,0,0.03138899803161621
0,0,0,0,1,9.289716958999634,0,0.0334169864654541
0,0,0,0,1,9.324030160903931,0,0.03431320190429688
0,0,0,0,1,9.361381053924561,0,0.03735089302062988
0,0,0,0,1,9.39391016960144,0,0.03252911567687988
0,0,0,0,1,9.430022954940796,0,0.03611278533935547
0,0,0,0,1,9.465222120285034,0,0.03519916534423828
0,0,0,0,1,9.496952056884766,0,0.03172993659973145
0,0,0,0,1,9.53114914894104,0,0.03419709205627441
0,0,0,0,1,9.56525707244873,0,0.03410792350769043
0,0,0,0,1,9.594722032546997,0,0.0294649600982666
0,0,0,0,1,9.629119157791138,0,0.03439712524414063
0,0,0,0,1,9.665565013885498,0,0.03644585609436035
0,0,0,0,1,9.697136163711548,0,0.0315711498260498
0,0,0,0,1,9.727988004684448,0,0.03085184097290039
0,0,0,0,1,9.762607097625732,0,0.03461909294128418
0,0,0,0,1,9.795271158218384,0,0.03266406059265137
0,0,0,0,1,9.831511974334717,0,0.03624081611633301
0,0,0,0,1,9.865636110305786,0,0.03412413597106934
0,0,0,0,1,9.897627115249634,0,0.03199100494384766
0,0,0,0,1,9.939128160476685,0,0.04150104522705078
0,0,0,0,1,9.976924180984497,0,0.0377960205078125
0,0,0,0,1,10.00490212440491,0,0.02797794342041016
0,0,0,0,1,10.04135704040527,0,0.03645491600036621
0,0,0,0,1,10.06964707374573,0,0.0282900333404541
0,0,0,0,1,10.10432195663452,0,0.03467488288879395
0,0,0,0,1,10.13277006149292,0,0.02844810485839844
0,0,0,0,1,10.16749501228333,0,0.03472495079040527
0,0,0,0,1,10.19532799720764,0,0.02783298492431641
0,0,0,0,1,10.22386312484741,0,0.02853512763977051
0,0,0,0,1,10.26305103302002,0,0.03918790817260742
0,0,0,0,1,10.294753074646,0,0.03170204162597656
0,0,0,0,1,10.32928013801575,0,0.03452706336975098
0,0,0,0,1,10.36937618255615,0,0.04009604454040527
0,0,0,0,1,10.40942001342773,0,0.04004383087158203
0,0,0,0,1,10.44132208824158,0,0.03190207481384277
0,0,0,0,1,10.47718214988709,0,0.03586006164550781
0,0,0,0,1,10.5097279548645,0,0.03254580497741699
0,0,0,0,1,10.53844213485718,0,0.02871417999267578
0,0,0,0,1,10.57713198661804,0,0.03868985176086426
0,0,0,0,1,10.60542798042297,0,0.02829599380493164
0,0,0,0,1,10.63984799385071,0,0.03442001342773438
0,0,0,0,1,10.67672109603882,0,0.03687310218811035
0,0,0,0,1,10.70938014984131,0,0.03265905380249023
0,0,0,0,1,10.74269509315491,0,0.03331494331359863
0,0,0,0,1,10.78301811218262,0,0.04032301902770996
0,0,0,0,1,10.81974315643311,0,0.03672504425048828
0,0,0,0,1,10.85806703567505,0,0.03832387924194336
0,0,0,0,1,10.89336013793945,0,0.0352931022644043
0,0,0,0,1,10.92534899711609,0,0.03198885917663574
0,0,0,0,1,10.96149706840515,0,0.0361480712890625
0,0,0,0,1,10.99251914024353,0,0.03102207183837891
0,0,0,0,1,11.03288102149963,0,0.04036188125610352
0,0,0,0,1,11.06486797332764,0,0.03198695182800293
0,0,0,0,1,11.0986340045929,0,0.03376603126525879
0,0,0,0,1,11.1312210559845,0,0.03258705139160156
0,0,0,0,1,11.16939806938172,0,0.0381770133972168
0,0,0,0,1,11.20790505409241,0,0.03850698471069336
0,0,0,0,1,11.24066400527954,0,0.03275895118713379
0,0,0,0,1,11.27306413650513,0,0.03240013122558594
0,0,0,0,1,11.30468606948853,0,0.03162193298339844
0,0,0,0,1,11.33339118957519,0,0.02870512008666992
0,0,0,0,1,11.36934208869934,0,0.03595089912414551
0,0,0,0,1,11.40118217468262,0,0.03184008598327637
0,0,0,0,1,11.43302416801453,0,0.03184199333190918
0,0,0,0,1,11.46533107757568,0,0.03230690956115723
0,0,0,0,1,11.49926495552063,0,0.03393387794494629
0,0,0,0,1,11.53039002418518,0,0.03112506866455078
0,0,0,0,1,11.5706090927124,0,0.04021906852722168
0,0,0,0,1,11.60275101661682,0,0.03214192390441895
0,0,0,0,1,11.63804006576538,0,0.03528904914855957
0,0,0,0,1,11.67975807189942,0,0.0417180061340332
0,0,0,0,1,11.71250295639038,0,0.0327448844909668
0,0,0,0,1,11.74782609939575,0,0.03532314300537109
0,0,0,0,1,11.78742218017578,0,0.0395960807800293
0,0,0,0,1,11.83559203147888,0,0.04816985130310059
0,0,0,0,1,11.86348700523377,0,0.02789497375488281
0,0,0,0,1,11.89713311195373,0,0.0336461067199707
0,0,0,0,1,11.94524097442627,0,0.04810786247253418
0,0,0,0,1,11.98991203308106,0,0.04467105865478516
0,0,0,0,1,12.02946615219116,0,0.03955411911010742
0,0,0,0,1,12.06512212753296,0,0.03565597534179688
0,0,0,0,1,12.10928201675415,0,0.04415988922119141
0,0,0,0,1,12.14250802993774,0,0.03322601318359375
0,0,0,0,1,12.1780641078949,0,0.03555607795715332
0,0,0,0,1,12.22254896163941,0,0.04448485374450684
0,0,0,0,1,12.26066398620606,0,0.03811502456665039
0,0,0,0,1,12.29538702964783,0,0.03472304344177246
0,0,0,0,1,12.32552099227905,0,0.03013396263122559
0,0,0,0,1,12.37268018722534,0,0.04715919494628906
0,0,0,0,1,12.4076201915741,0,0.03494000434875488
0,0,0,0,1,12.43983697891236,0,0.03221678733825684
0,0,0,0,1,12.46980810165405,0,0.02997112274169922
0,0,0,0,1,12.50545406341553,0,0.03564596176147461
0,0,0,0,1,12.53845000267029,0,0.03299593925476074
0,0,0,0,1,12.57310509681702,0,0.03465509414672852
0,0,0,0,1,12.60353016853333,0,0.03042507171630859
0,0,0,0,1,12.64121103286743,0,0.03768086433410645
0,0,0,0,1,12.66986417770386,0,0.02865314483642578
0,0,0,0,1,12.70731115341187,0,0.03744697570800781
0,0,0,0,1,12.73533511161804,0,0.02802395820617676
0,0,0,0,1,12.76985907554627,0,0.03452396392822266
0,0,0,0,1,12.81488609313965,0,0.04502701759338379
0,0,0,0,1,12.85096406936646,0,0.03607797622680664
0,0,0,0,1,12.88788604736328,0,0.03692197799682617
0,0,0,0,1,12.92298316955566,0,0.03509712219238281
0,0,0,0,1,12.95801997184753,0,0.03503680229187012
0,0,0,0,1,12.99444603919983,0,0.03642606735229492
0,0,0,0,1,13.02934718132019,0,0.03490114212036133
0,0,0,0,1,13.06261301040649,0,0.03326582908630371
0,0,0,0,1,13.09545111656189,0,0.03283810615539551
0,0,0,0,1,13.13526010513306,0,0.03980898857116699
0,0,0,0,1,13.17449498176575,0,0.03923487663269043
0,0,0,0,1,13.2076690196991,0,0.03317403793334961
0,0,0,0,1,13.24122309684753,0,0.0335540771484375
0,0,0,0,1,13.27757215499878,0,0.03634905815124512
0,0,0,0,1,13.31714010238648,0,0.03956794738769531
0,0,0,0,1,13.35174608230591,0,0.03460597991943359
0,0,0,0,1,13.38258218765259,0,0.03083610534667969
0,0,0,0,1,13.41767501831055,0,0.03509283065795898
0,0,0,0,1,13.44806003570557,0,0.03038501739501953
0,0,0,0,1,13.47974801063538,0,0.03168797492980957
0,0,0,0,1,13.51154804229736,0,0.0318000316619873
0,0,0,0,1,13.55130314826965,0,0.03975510597229004
0,0,0,0,1,13.58735299110413,0,0.03604984283447266
0,0,0,0,1,13.62542200088501,0,0.03806900978088379
0,0,0,0,1,13.70087718963623,0,0.0754551887512207
0,0,0,0,1,13.71849608421326,0,0.01761889457702637
0,0,0,0,1,13.7410831451416,0,0.02258706092834473
0,0,0,0,1,13.77339196205139,0,0.03230881690979004
0,0,0,0,1,13.80802917480469,0,0.0346372127532959
0,0,0,0,1,13.83949518203735,0,0.03146600723266602
0,0,0,0,1,13.8698570728302,0,0.03036189079284668
0,0,0,0,1,13.89915108680725,0,0.02929401397705078
0,0,0,0,1,13.93198919296265,0,0.03283810615539551
0,0,0,0,1,13.98407316207886,0,0.05208396911621094
0,0,0,0,1,14.01876711845398,0,0.03469395637512207
0,0,0,0,1,14.05352306365967,0,0.03475594520568848
0,0,0,0,1,14.08542704582215,0,0.03190398216247559
0,0,0,0,1,14.11754608154297,0,0.0321190357208252
0,0,0,0,1,14.14974403381348,0,0.03219795227050781
0,0,0,0,1,14.18763113021851,0,0.0378870964050293
0,0,0,0,1,14.21993803977966,0,0.03230690956115723
0,0,0,0,1,14.25052905082703,0,0.03059101104736328
0,0,0,0,1,14.28566098213196,0,0.03513193130493164
0,0,0,0,1,14.32524108886719,0,0.03958010673522949
0,0,0,0,1,14.36480212211609,0,0.03956103324890137
0,0,0,0,1,14.4030990600586,0,0.03829693794250488
0,0,0,0,1,14.43850302696228,0,0.03540396690368652
0,0,0,0,1,14.47130417823792,0,0.03280115127563477
0,0,0,0,1,14.50079417228699,0,0.02948999404907227
0,0,0,0,1,14.5354700088501,0,0.03467583656311035
0,0,0,0,1,14.56478810310364,0,0.02931809425354004
0,0,0,0,1,14.59967398643494,0,0.03488588333129883
0,0,0,0,1,14.63491916656494,0,0.03524518013000488
0,0,0,0,1,14.67307305335999,0,0.03815388679504395
0,0,0,0,1,14.70261216163635,0,0.02953910827636719
0,0,0,0,1,14.73437905311584,0,0.03176689147949219
0,0,0,0,1,14.77870512008667,0,0.0443260669708252
0,0,0,0,1,14.81170797348023,0,0.03300285339355469
0,0,0,0,1,14.85191798210144,0,0.04021000862121582
0,0,0,0,1,14.88570713996887,0,0.03378915786743164
0,0,0,0,1,14.92332410812378,0,0.03761696815490723
0,0,0,0,1,14.95469999313355,0,0.03137588500976563
0,0,0,0,1,15.0009560585022,0,0.04625606536865234
0,0,0,0,1,15.0334050655365,0,0.03244900703430176
0,0,0,0,1,15.0684289932251,0,0.03502392768859863
0,0,0,0,1,15.10518503189087,0,0.03675603866577148
0,0,0,0,1,15.14041709899902,0,0.0352320671081543
0,0,0,0,1,15.18360018730164,0,0.0431830883026123
0,0,0,0,1,15.22103810310364,0,0.03743791580200195
0,0,0,0,1,15.25716495513916,0,0.03612685203552246
0,0,0,0,1,15.28906202316284,0,0.03189706802368164
0,0,0,0,1,15.32310318946839,0,0.03404116630554199
0,0,0,0,1,15.35157299041748,0,0.02846980094909668
0,0,0,0,1,15.3836259841919,0,0.03205299377441406
0,0,0,0,1,15.4170560836792,0,0.03343009948730469
0,0,0,0,1,15.44951915740967,0,0.03246307373046875
0,0,0,0,1,15.4833881855011,0,0.03386902809143066
0,0,0,0,1,15.51520299911499,0,0.0318148136138916
0,0,0,0,1,15.54367899894714,0,0.02847599983215332
0,0,0,0,1,15.58061099052429,0,0.03693199157714844
0,0,0,0,1,15.61314415931702,0,0.03253316879272461
0,0,0,0,1,15.65113615989685,0,0.03799200057983398
0,0,0,0,1,15.68563508987427,0,0.03449892997741699
0,0,0,0,1,15.71977710723877,0,0.03414201736450195
0,0,0,0,1,15.75262308120728,0,0.03284597396850586
0,0,0,0,1,15.78575301170349,0,0.03312993049621582
0,0,0,0,1,15.81854510307312,0,0.03279209136962891
0,0,0,0,1,15.85092306137085,0,0.03237795829772949
0,0,0,0,1,15.88321805000305,0,0.03229498863220215
0,0,0,0,1,15.91869711875916,0,0.03547906875610352
0,0,0,0,1,15.9513590335846,0,0.03266191482543945
0,0,0,0,1,15.98566913604737,0,0.03431010246276855
0,0,0,0,1,16.02084302902222,0,0.03517389297485352
0,0,0,0,1,16.0557119846344,0,0.03486895561218262
0,0,0,0,1,16.0907371044159,0,0.03502511978149414
0,0,0,0,1,16.12928605079651,0,0.03854894638061523
0,0,0,0,1,16.16205215454102,0,0.03276610374450684
0,0,0,0,1,16.19255900382996,0,0.03050684928894043
0,0,0,0,1,16.22520399093628,0,0.03264498710632324
0,0,0,0,1,16.25563716888428,0,0.03043317794799805
0,0,0,0,1,16.28861999511719,0,0.03298282623291016
0,0,0,0,1,16.32536911964417,0,0.03674912452697754
0,0,0,0,1,16.36347818374634,0,0.03810906410217285
0,0,0,0,1,16.3985710144043,0,0.03509283065795898
0,0,0,0,1,16.43146395683289,0,0.03289294242858887
0,0,0,0,1,16.46132612228394,0,0.0298621654510498
0,0,0,0,1,16.49806499481201,0,0.03673887252807617
0,0,0,0,1,16.52791118621826,0,0.02984619140625
0,0,0,0,1,16.56295800209046,0,0.03504681587219238
0,0,0,0,1,16.59258008003235,0,0.02962207794189453
